Area_Code2 ,Intl_Plan ,Vmail ,Vmail_Message,Day_Mins,Day_Calls,Day_Charge,Eve_Mins,Eve_Calls,Eve_Charge,Night_Mins,Night_Calls,Night_Charge,Intl_Mins,Intl_Calls,Intl_Charge,CustServ_Calls,Churn 
2,0,1,0,181.5,108,30.86,59.07,9,16.74,18.72,12,8.42,10.3,2,2.78,1,0
0,0,0,31,265.3,94,45.1,44.28,10,12.55,25.93,12,11.67,12.9,1,3.48,1,0
0,0,1,0,163.4,83,27.78,74.79,12,21.19,24.97,9,11.24,9.8,4,2.65,7,0
2,0,1,0,217.9,71,37.04,69.03,12,19.56,23.21,11,10.44,10.6,2,2.86,1,0
1,0,1,0,162,62,27.54,83.43,11,23.64,19.75,8,8.89,9.1,4,2.46,1,0
2,0,1,0,194.8,133,33.12,64.02,7,18.14,19.08,9,8.59,11.5,7,3.11,0,0
0,0,1,0,199.7,76,33.95,29.55,10,8.37,22.01,11,9.9,13.7,6,3.7,1,0
1,0,0,30,60.6,113,10.3,49.77,10,14.1,13.28,10,5.98,13.3,7,3.59,0,0
0,0,1,0,82,95,13.94,37.56,10,10.64,17.13,11,7.71,8,4,2.16,1,0
0,0,1,0,214.1,72,36.4,49.32,10,13.97,17.75,11,7.99,8.2,3,2.21,2,0
0,0,1,0,184.7,130,31.4,58.2,11,16.49,24.91,9,11.21,9,4,2.43,1,0
0,0,1,0,106.4,84,18.09,42.06,10,11.92,9.09,8,4.09,11.4,3,3.08,1,0
2,0,1,0,139.1,72,23.65,73.8,11,20.91,20.72,12,9.32,11.4,9,3.08,5,0
1,0,0,44,116,85,19.72,45.03,12,12.76,24.68,10,11.11,12,2,3.24,1,0
0,0,0,31,194.9,63,33.13,57.48,9,16.29,15.3,13,6.89,13.2,2,3.56,2,0
0,0,1,0,111.3,92,18.92,32.82,11,9.3,11.69,8,5.26,10.8,8,2.92,1,0
0,0,1,0,225.3,124,38.3,68.4,8,19.38,25.43,11,11.44,11.7,3,3.16,1,0
2,0,0,41,184.8,76,31.42,48.18,9,13.65,16.2,13,7.29,9.8,6,2.65,2,0
2,0,1,0,144.3,116,24.53,46.92,7,13.29,21.47,9,9.66,7.8,10,2.11,3,0
1,0,0,34,125.3,128,21.3,72.18,10,20.45,24.34,11,10.95,7,3,1.89,3,0
2,0,1,0,191.3,80,32.52,41.55,9,11.77,24.6,11,11.07,6.4,3,1.73,2,0
0,0,0,42,152.3,90,25.89,80.25,10,22.74,26.69,13,12.01,11.3,5,3.05,7,0
1,0,1,0,179.8,82,30.57,52.83,8,14.97,13.26,9,5.97,12,5,3.24,1,0
0,0,1,0,176.6,83,30.02,66.48,10,18.84,18.53,9,8.34,9.4,1,2.54,0,0
0,0,1,0,183.9,88,31.26,32.76,9,9.28,19.02,8,8.56,16.6,7,4.48,2,0
0,0,1,0,221.3,106,37.62,80.28,10,22.75,11.15,8,5.02,9.3,7,2.51,0,0
2,0,1,0,51.8,107,8.81,69.06,10,19.57,22.75,12,10.24,10.4,4,2.81,2,0
0,0,0,31,163.2,106,27.74,80.37,11,22.77,17.26,10,7.77,9.7,5,2.62,1,0
2,0,1,0,247.8,117,42.13,39,10,11.05,13.43,13,6.04,6.9,2,1.86,1,0
0,0,1,0,156,56,26.52,16.8,12,4.76,16.33,10,7.35,8.9,8,2.4,0,0
0,0,1,0,172.3,97,29.29,52.2,11,14.79,18.82,12,8.47,13,4,3.51,2,0
1,0,1,0,232.1,122,39.46,87.69,11,24.85,20.12,11,9.05,0,0,0,3,0
0,0,1,0,180.4,99,30.67,40.53,11,11.48,20.6,10,9.27,9.5,6,2.57,1,0
2,0,1,0,178.8,64,30.4,67.8,12,19.21,24.05,9,10.82,5.5,4,1.49,2,0
1,0,1,0,193.6,66,32.91,71.46,8,20.25,17.64,11,7.94,12.9,3,3.48,0,0
0,0,1,0,240.8,104,40.94,43.35,9,12.28,12.57,10,5.66,11.6,1,3.13,0,0
0,0,0,24,170.9,71,29.05,60.42,8,17.12,15.9,12,7.15,4.1,5,1.11,2,0
0,0,1,0,221.1,101,37.59,71.01,7,20.12,25.23,14,11.35,9.5,1,2.57,0,0
0,0,0,41,207.3,95,35.24,41.19,12,11.67,11.57,7,5.21,5.9,3,1.59,1,0
1,0,0,30,221.4,114,37.64,49.74,12,14.09,24.7,11,11.12,10.8,12,2.92,1,0
2,0,0,46,224.9,97,38.23,56.46,8,16,25.46,6,11.46,12.1,2,3.27,0,0
2,0,1,0,112.7,123,19.16,84,9,23.8,25.19,11,11.34,10.4,2,2.81,0,0
0,0,1,0,122.4,129,20.81,34.02,11,9.64,18.02,10,8.11,12.5,7,3.38,1,0
2,0,0,23,123.7,93,21.03,41.73,7,11.82,17.45,12,7.85,10.6,2,2.86,1,0
1,0,0,47,151.1,117,25.69,41.22,10,11.68,17.26,10,7.77,9.2,8,2.48,1,0
0,0,0,21,147,112,24.99,59.19,4,16.77,26.74,9,12.03,8.7,3,2.35,2,0
0,0,0,27,176,141,29.92,60.39,14,17.11,16.79,9,7.56,7.1,5,1.92,3,0
0,0,0,33,219.7,137,37.35,56.04,9,15.88,18.45,11,8.3,9.5,2,2.57,2,0
2,0,1,0,182.1,92,30.96,54.12,9,15.33,20.64,13,9.29,7.2,2,1.94,2,0
0,0,0,33,243.1,92,41.33,64.14,9,18.17,22.87,10,10.29,12.1,2,3.27,2,0
0,0,1,0,226.6,126,38.52,43.08,11,12.21,9.49,12,4.27,12.1,5,3.27,1,0
0,0,1,0,89.5,66,15.22,53.79,10,15.24,22.51,12,10.13,12.3,1,3.32,3,0
2,0,1,0,190.7,103,32.42,55.05,12,15.6,22.08,10,9.94,9.8,4,2.65,3,0
0,0,1,0,220.7,106,37.52,53.34,12,15.11,20.61,10,9.27,12.4,9,3.35,1,0
0,0,1,0,109,126,18.53,63.81,11,18.08,20.83,9,9.37,7.9,3,2.13,1,0
0,0,1,0,157,113,26.69,77.07,10,21.84,18.55,13,8.35,12.1,2,3.27,2,0
0,0,1,0,184,120,31.28,36.12,12,10.23,15.37,9,6.92,11,3,2.97,0,0
0,0,0,37,181.7,88,30.89,71.22,11,20.18,20.91,11,9.41,9.5,5,2.57,2,0
1,0,1,0,52.2,106,8.87,66.03,11,18.71,11.23,10,5.05,11.4,2,3.08,2,0
0,0,0,28,222.5,134,37.83,53.34,11,15.11,19.46,9,8.76,9.7,4,2.62,2,0
0,0,1,0,151.6,117,25.77,65.82,9,18.65,22.47,7,10.11,4,5,1.08,1,0
0,0,0,23,167.4,83,28.46,77.58,13,21.98,11.64,11,5.24,11.2,3,3.02,4,0
0,0,1,0,185,120,31.45,61.11,13,17.31,17.05,9,7.67,14.1,3,3.81,3,0
0,0,1,0,157.1,109,26.71,80.64,8,22.85,18.15,9,8.17,10,8,2.7,0,0
1,0,0,46,277.7,109,47.21,81,11,22.95,16.53,8,7.44,10.4,2,2.81,1,0
1,0,1,0,208.8,120,35.5,67.59,10,19.15,22.16,13,9.97,11.1,5,3,0,0
0,0,0,31,210.4,100,35.77,67.65,10,19.17,16.87,12,7.59,9.7,4,2.62,0,0
2,0,1,0,179.4,80,30.5,69.75,10,19.76,17.58,11,7.91,14.7,3,3.97,0,0
0,0,0,26,214.2,80,36.41,75.9,15,21.51,15.64,11,7.04,10.3,2,2.78,2,0
0,0,1,0,122.8,89,20.88,63.39,10,17.96,26.14,9,11.76,10.7,2,2.89,2,0
1,0,1,0,139.2,140,23.66,57.42,11,16.27,28.65,13,12.89,11.8,3,3.19,3,0
0,0,1,0,189.8,110,32.27,34.65,8,9.82,19.13,10,8.61,12.2,4,3.29,0,0
2,0,1,0,227.4,121,38.66,80.55,9,22.82,14.33,8,6.45,13,4,3.51,1,0
0,0,1,0,114.5,103,19.47,68.64,10,19.45,13.58,7,6.11,10.7,3,2.89,0,0
0,0,1,0,72.8,107,12.38,55.92,10,15.84,17.53,11,7.89,10.5,4,2.84,3,0
2,0,0,27,283.4,104,48.18,67.23,15,19.05,24.13,6,10.86,14.4,7,3.89,2,0
1,1,1,0,127.2,94,21.62,66.33,11,18.79,11.07,11,4.98,11.2,3,3.02,2,0
1,0,1,0,210.4,80,35.77,52.98,10,15.01,14.97,6,6.74,15.5,4,4.19,1,0
0,0,0,30,155.2,116,26.38,58.65,5,16.62,17.01,11,7.65,15.4,6,4.16,1,0
2,1,1,0,203.5,100,34.6,74.28,10,21.05,19.43,9,8.74,11.9,11,3.21,0,0
0,0,1,0,251.5,85,42.76,64.26,10,18.21,18.61,7,8.37,11.1,6,3,3,0
0,0,1,0,117.3,114,19.94,62.61,11,17.74,20.34,10,9.15,14.4,2,3.89,2,0
0,0,1,0,166.9,76,28.37,67.08,11,19.01,18.89,9,8.5,14.2,5,3.83,1,0
1,0,1,0,45,108,7.65,45.39,7,12.86,15.29,9,6.88,9.8,6,2.65,2,0
0,0,1,0,181.4,111,30.84,50.31,9,14.25,16.85,12,7.58,11.3,3,3.05,3,0
0,0,0,30,179.2,105,30.46,84.96,8,24.07,22.81,8,10.26,14.7,5,3.97,1,0
1,0,0,19,176.6,88,30.02,48.81,7,13.83,21.55,10,9.7,14.6,6,3.94,1,0
2,0,1,0,166.8,138,28.36,63.72,8,18.05,19.47,7,8.76,12.4,9,3.35,2,0
2,0,1,0,99.4,62,16.9,82.5,9,23.38,21.21,9,9.54,16.7,3,4.51,2,0
1,0,0,36,115.6,111,19.65,71.31,9,20.2,16.99,10,7.65,9.9,12,2.67,2,0
0,0,1,0,179.1,110,30.45,47.16,8,13.36,24,11,10.8,6.5,3,1.76,0,0
1,0,1,0,179.3,93,30.48,56.64,7,16.05,25.32,9,11.39,12.1,5,3.27,1,0
0,0,1,0,37.4,102,6.36,54.69,12,15.5,19.19,10,8.64,8.3,5,2.24,2,0
0,0,1,0,167.1,138,28.41,46.32,9,13.12,24.45,15,11,13.7,10,3.7,3,0
0,0,0,30,144.5,35,24.57,78.69,10,22.3,22.65,8,10.19,12,7,3.24,2,0
2,0,1,0,155.5,81,26.44,39.93,9,11.31,25.31,8,11.39,9.1,2,2.46,1,0
1,0,0,31,228.6,88,38.86,74.55,11,21.12,16.71,12,7.52,9,1,2.43,3,0
1,0,1,0,227.8,81,38.73,48.54,10,13.75,21.7,11,9.76,8,5,2.16,1,0
1,0,0,39,270.4,99,45.97,73.53,11,20.83,10.89,11,4.9,15.4,7,4.16,1,0
2,0,0,27,117.5,102,19.98,62.04,13,17.58,19.44,11,8.75,4.2,7,1.13,3,0
2,0,1,0,154.8,111,26.32,51.45,10,14.58,22.73,9,10.23,10.6,2,2.86,3,0
0,0,1,0,222.8,114,37.88,64.77,11,18.35,22.35,12,10.06,0,0,0,1,0
1,0,1,0,196.3,108,33.37,41.04,10,11.63,15.47,9,6.96,7.7,3,2.08,2,0
1,0,1,0,208.3,86,35.41,76.08,9,21.56,29.1,9,13.1,12.6,3,3.4,1,0
2,0,0,38,201.8,66,34.31,60.03,9,17.01,17.37,11,7.82,9.5,3,2.57,0,0
2,0,0,38,240.4,112,40.87,60.54,10,17.15,20.61,11,9.27,16.1,6,4.35,0,0
1,0,1,0,240.7,119,40.92,42.33,10,11.99,12.06,6,5.43,7.7,2,2.08,2,0
0,1,1,0,146.7,83,24.94,44.49,9,12.61,23.86,7,10.74,12.5,3,3.38,3,0
2,0,1,0,227.2,89,38.62,58.32,11,16.52,24.34,13,10.95,14.9,2,4.02,0,0
1,0,1,0,226.6,119,38.52,59.94,11,16.98,21.94,14,9.87,11.7,2,3.16,3,0
2,0,1,0,62.5,68,10.63,66.66,11,18.89,14.24,10,6.41,12.5,5,3.38,1,0
2,0,0,17,193.9,71,32.96,56.94,8,16.13,19.63,10,8.83,12.6,7,3.4,0,0
0,0,1,0,256,111,43.52,56.22,6,15.93,11.91,8,5.36,11.5,4,3.11,3,0
0,1,1,0,111.1,126,18.89,94.02,10,26.64,21.57,8,9.71,10.5,6,2.84,1,0
0,0,1,0,215.5,81,36.64,51.27,10,14.53,17.03,6,7.66,10.3,3,2.78,1,0
1,0,0,27,201.4,85,34.24,30.39,6,8.61,25.85,11,11.63,11.9,5,3.21,2,0
1,0,1,0,51.5,90,8.76,49.2,10,13.94,16.94,8,7.62,9.5,4,2.57,3,0
1,0,1,0,146.4,123,24.89,52.98,11,15.01,21.26,10,9.57,7.8,5,2.11,1,0
0,0,1,0,199.9,108,33.98,86.52,8,24.51,18.06,10,8.13,11.3,7,3.05,1,0
0,0,1,0,119.1,117,20.25,86.31,14,24.45,22.3,10,10.04,12.2,4,3.29,0,0
0,0,1,0,204.4,88,34.75,41.25,11,11.69,22.6,10,10.17,10,4,2.7,0,0
2,0,1,0,138.9,111,23.61,63.48,10,17.99,17.95,9,8.08,10.8,3,2.92,1,0
0,0,0,38,175.6,127,29.85,78.15,12,22.14,19.95,11,8.98,12.3,2,3.32,2,0
0,0,1,0,140.4,117,23.87,61.35,12,17.38,25.13,8,11.31,8.7,4,2.35,2,0
0,0,1,0,55.5,79,9.44,49.05,10,13.9,12.81,6,5.76,10.1,4,2.73,1,0
0,0,1,0,168.6,87,28.66,77.76,11,22.03,27.98,12,12.59,7.3,4,1.97,1,0
0,0,1,0,232.4,101,39.51,54.6,8,15.47,27.18,13,12.23,9.5,3,2.57,0,0
0,0,1,0,119.9,108,20.38,72.21,8,20.46,15.11,12,6.8,8.1,7,2.19,3,0
0,0,0,22,197.6,105,33.59,24,9,6.8,12.08,8,5.44,15.6,12,4.21,2,0
0,0,0,23,186.2,95,31.65,77.49,13,21.96,18.39,9,8.28,7.8,6,2.11,0,0
2,0,1,0,196,135,33.32,55.8,15,15.81,15.3,9,6.89,9.8,1,2.65,3,0
0,0,1,0,68.8,124,11.7,50.43,11,14.29,28.17,10,12.68,9.8,5,2.65,1,0
2,0,1,0,101.5,83,17.26,58.14,8,16.47,21.43,11,9.64,11.7,4,3.16,3,0
1,0,1,0,192.1,87,32.66,57.9,12,16.41,13.34,8,6,10.7,2,2.89,1,0
0,0,1,0,179.2,77,30.46,63.21,10,17.91,27.69,6,12.46,9.2,6,2.48,2,0
0,0,1,0,169.4,102,28.8,55.47,14,15.72,23.43,9,10.54,2,7,0.54,1,0
0,0,0,24,176,118,29.92,83.37,12,23.62,17.47,7,7.86,14.7,7,3.97,1,0
0,0,1,0,195.6,111,33.25,66.45,12,18.83,18.2,9,8.19,10.8,1,2.92,1,0
0,0,1,0,185.7,133,31.57,70.53,15,19.98,25.64,8,11.54,16.9,6,4.56,0,0
0,0,1,0,221.6,101,37.67,85.56,5,24.24,16.74,8,7.53,12.7,6,3.43,4,0
1,0,0,24,186.6,69,31.72,66.6,12,18.87,23.49,14,10.57,11.6,5,3.13,1,0
2,0,1,0,199.6,93,33.93,64.29,10,18.22,19.68,11,8.86,7.2,5,1.94,3,0
1,0,1,0,43.3,118,7.36,53.55,11,15.17,18.59,12,8.37,10.6,4,2.86,0,0
0,0,1,0,265.9,112,45.2,39.87,9,11.3,18.52,11,8.33,14.6,7,3.94,1,0
1,0,0,29,83.6,131,14.21,61.17,13,17.33,22.95,7,10.33,8.1,3,2.19,1,0
2,0,1,0,155.2,99,26.38,64.23,10,18.2,24.1,6,10.85,7.5,7,2.03,1,0
0,0,1,0,190.1,114,32.32,82.35,10,23.33,13.25,12,5.96,9.2,5,2.48,3,0
2,1,1,0,224.2,81,38.11,72.99,9,20.68,14.78,7,6.65,12,8,3.24,3,0
1,0,1,0,86,83,14.62,78.21,9,22.16,9.86,11,4.44,8.9,4,2.4,1,0
1,0,1,0,174.5,73,29.67,64.11,11,18.16,16.47,12,7.41,10.3,5,2.78,4,0
0,0,1,0,176.5,105,30.01,59.58,14,16.88,21.02,15,9.46,7.7,5,2.08,0,0
0,0,1,0,109.2,96,18.56,45.93,8,13.01,24,10,10.8,9.8,5,2.65,2,0
0,0,0,30,217.4,74,36.96,64.14,9,18.17,22.72,10,10.22,6.6,3,1.78,0,0
1,0,0,34,192.3,114,32.69,38.79,11,10.99,13.63,10,6.13,6.3,12,1.7,1,0
0,0,1,0,124.4,74,21.15,96.27,8,27.28,15.72,13,7.07,10.4,4,2.81,2,0
1,1,0,18,136.8,114,23.26,60.09,11,17.03,19.9,9,8.96,8,4,2.16,3,0
2,0,1,0,232.1,81,39.46,63.24,10,17.92,16.54,9,7.44,15,6,4.05,5,0
0,0,0,17,268.1,94,45.58,46.83,12,13.27,16.04,9,7.22,13.6,5,3.67,2,0
0,0,1,0,215.6,90,36.65,51.48,10,14.59,11.04,11,4.97,11.3,6,3.05,1,0
0,0,0,27,230.2,106,39.13,58.83,8,16.67,21.54,11,9.69,10.4,2,2.81,1,0
1,0,1,0,189.7,110,32.25,42.72,12,12.1,17.52,8,7.88,8.5,8,2.3,2,0
1,0,1,0,107,146,18.19,66,12,18.7,14.98,11,6.74,7.2,3,1.94,2,0
1,0,1,0,204.4,91,34.75,71.88,14,20.37,23.5,6,10.58,11.5,3,3.11,2,0
0,0,1,0,54.7,131,9.3,76.83,11,21.77,17.66,14,7.95,11.1,4,3,1,0
0,0,0,23,114.3,102,19.43,57.09,10,16.18,24.04,11,10.82,12.6,7,3.4,3,0
1,0,0,32,96.5,109,16.41,43.74,11,12.39,17.44,8,7.85,9.4,2,2.54,1,0
0,0,1,0,206.3,66,35.07,72.33,11,20.49,22.78,10,10.25,11.7,6,3.16,0,0
0,0,0,31,263.1,70,44.73,83.79,12,23.74,12.71,14,5.72,9.7,4,2.62,5,0
1,0,1,0,160.8,91,27.34,46.74,8,13.24,25.43,10,11.44,8.5,3,2.3,1,0
0,0,1,0,204.4,97,34.75,81.96,13,23.22,17.96,12,8.08,11,5,2.97,1,0
0,0,0,31,211.9,126,36.02,67.29,13,19.07,22.62,13,10.18,13.8,2,3.73,1,0
1,0,1,0,151.1,92,25.69,63.51,9,17.99,20.58,7,9.26,9.8,4,2.65,0,0
0,0,0,31,181.6,112,30.87,66.21,10,18.76,23.63,12,10.63,12.9,4,3.48,2,0
0,0,0,24,154.8,69,26.32,53.16,11,15.06,20.76,10,9.34,9,4,2.43,1,0
0,0,1,0,114.4,115,19.45,55.17,8,15.63,20.52,8,9.23,5.9,2,1.59,3,0
0,0,0,40,142.9,105,24.29,26.58,6,7.53,29,10,13.05,10.8,6,2.92,1,0
2,0,1,0,135.4,101,23.02,71.43,12,20.24,19.56,10,8.8,10.6,2,2.86,1,0
0,0,1,0,241.9,102,41.12,38.07,12,10.79,18.56,9,8.35,11.7,6,3.16,0,0
1,0,1,0,165.8,94,28.19,57.84,14,16.39,24.78,6,11.15,12.4,7,3.35,3,0
0,0,1,0,273.8,113,46.55,35.88,16,10.17,26.76,12,12.04,11.7,3,3.16,1,0
1,0,1,0,201.2,128,34.2,68.16,10,19.31,14.58,9,6.56,8.4,3,2.27,2,0
0,0,0,26,138.7,99,23.58,40.35,11,11.43,26.17,10,11.78,13,5,3.51,2,0
1,0,1,0,197.7,84,33.61,66.39,9,18.81,18.94,11,8.52,7.8,3,2.11,2,0
0,0,1,0,184.6,88,31.38,44.64,10,12.65,30.97,6,13.94,14.3,2,3.86,3,0
0,0,1,0,164.5,79,27.97,33.09,11,9.38,20.39,10,9.18,9.8,2,2.65,1,0
2,0,0,24,175.8,139,29.89,46.5,10,13.18,18.07,6,8.13,7.8,5,2.11,2,0
0,0,1,0,7.9,100,1.34,40.92,8,11.59,15.66,9,7.05,12.1,1,3.27,0,0
0,1,1,0,176.2,87,29.95,43.5,8,12.33,24.95,9,11.23,5.7,4,1.54,0,0
1,0,1,0,139,99,23.63,75.21,11,21.31,28.62,9,12.88,6.1,3,1.65,4,0
1,0,1,0,169.2,91,28.76,67.38,12,19.09,10.8,12,4.86,13,5,3.51,1,0
0,0,1,0,144,90,24.48,40.74,9,11.54,21.24,13,9.56,13,4,3.51,1,0
0,0,0,33,200.3,103,34.05,65.07,10,18.44,24.98,10,11.24,15.5,4,4.19,1,0
2,0,0,28,308,123,52.36,74.34,13,21.06,15.29,10,6.88,7.4,3,2,1,0
1,0,1,0,165.6,104,28.15,58.77,12,16.65,11.83,8,5.32,11.8,3,3.19,1,0
0,0,0,33,253.1,112,43.03,63.03,9,17.86,9.5,10,4.27,11.9,4,3.21,3,0
2,0,1,0,193.3,121,32.86,62.43,10,17.69,22.81,10,10.26,7.1,9,1.92,1,0
0,0,1,0,224.5,96,38.17,57.36,7,16.25,21.45,10,9.65,9.1,1,2.46,2,0
0,0,1,0,125.5,139,21.34,80.94,9,22.93,23.58,11,10.61,8.9,8,2.4,1,0
0,0,1,0,179.2,85,30.46,66.87,7,18.95,18.82,11,8.47,12.4,2,3.35,0,0
0,0,0,28,210.5,101,35.79,75.15,9,21.29,24.16,13,10.87,11.5,2,3.11,1,0
0,0,1,0,195.6,99,33.25,80.34,12,22.76,16.49,8,7.42,16,2,4.32,0,0
0,1,1,0,166.5,101,28.31,80.52,12,22.81,12.62,11,5.68,10.2,3,2.75,3,0
0,0,0,39,200.3,68,34.05,66.12,10,18.73,25.38,12,11.42,10.5,4,2.84,0,0
2,1,1,0,171.7,78,29.19,43.35,9,12.28,15.79,11,7.11,6.8,3,1.84,3,0
1,0,1,0,239.9,84,40.78,52.44,11,14.86,20.95,9,9.43,9.8,2,2.65,0,0
1,0,1,0,219.6,97,37.33,42.33,14,11.99,20.57,10,9.26,10.8,4,2.92,2,0
2,0,0,25,79.8,99,13.57,94.08,12,26.66,13.55,10,6.1,9.3,8,2.51,2,0
2,0,1,0,157.3,116,26.74,59.25,8,16.79,12.82,11,5.77,8.4,4,2.27,2,0
1,1,1,0,221.8,97,37.71,61.14,13,17.32,21.58,15,9.71,8.4,4,2.27,1,0
1,0,1,0,112.8,108,19.18,65.64,12,18.6,24.02,11,10.81,9,3,2.43,2,0
2,0,1,0,194.1,62,33,68.16,5,19.31,19.04,12,8.57,15.3,4,4.13,1,0
0,0,1,0,161.6,94,27.47,56.25,11,15.94,22.08,7,9.94,10.3,7,2.78,2,0
1,0,1,0,207.2,90,35.22,53.58,8,15.18,18.2,7,8.19,0,0,0,0,0
0,0,1,0,139.4,95,23.7,47.73,9,13.52,12.82,13,5.77,7.7,3,2.08,0,0
0,0,1,0,180.2,134,30.63,29.31,9,8.3,18.17,13,8.18,8.4,3,2.27,1,0
1,0,1,0,185.8,119,31.59,57.69,8,16.35,20,10,9,6.6,4,1.78,1,0
2,0,1,0,190.7,114,32.42,65.46,11,18.55,12.96,12,5.83,8.1,3,2.19,3,0
1,0,1,0,218.8,125,37.2,44.49,10,12.61,27.78,10,12.5,9.7,6,2.62,1,0
0,0,0,24,50.1,134,8.52,88.74,9,25.14,11.18,12,5.03,11,6,2.97,0,0
2,0,1,0,142.5,87,24.23,58.71,9,16.63,12.21,12,5.49,7.8,8,2.11,2,0
2,0,1,0,177.6,121,30.19,89.04,9,25.23,19.29,11,8.68,7.6,3,2.05,3,0
1,0,1,0,274.6,105,46.68,48.33,12,13.69,19.44,12,8.75,9.2,4,2.48,2,0
2,0,1,0,239.8,107,40.77,38.67,12,10.96,24.99,11,11.25,11.3,5,3.05,1,0
2,0,0,18,144.4,76,24.55,48.21,10,13.66,20.08,10,9.04,9.3,4,2.51,0,0
1,0,1,0,96,95,16.32,35.1,8,9.95,17.29,11,7.78,6.7,3,1.81,3,0
1,0,1,0,252,101,42.84,51.06,11,14.47,20.92,6,9.41,5.7,5,1.54,0,0
1,0,1,0,146.7,91,24.94,61.05,8,17.3,20.34,11,9.15,13.7,3,3.7,1,0
0,0,1,0,266,120,45.22,39.03,8,11.06,16.58,6,7.46,13.1,6,3.54,3,0
2,0,1,0,193.8,102,32.95,35.67,10,10.11,13.59,12,6.12,9.2,3,2.48,0,0
0,0,1,0,191.6,53,32.57,31.38,10,8.89,19.58,13,8.81,10.7,9,2.89,3,0
2,0,0,32,212.3,77,36.09,75.45,8,21.38,20.87,9,9.39,6.6,2,1.78,3,0
2,0,1,0,211.3,100,35.92,68.52,9,19.41,21.71,8,9.77,6.3,5,1.7,0,0
0,0,1,0,103.7,93,17.63,38.1,11,10.8,32.93,7,14.82,14.4,1,3.89,0,0
0,0,1,0,214.7,115,36.5,78.18,9,22.15,26.63,12,11.98,7.4,6,2,3,0
2,0,1,0,195.1,91,33.17,78.45,6,22.23,20.38,9,9.17,11.4,5,3.08,0,0
0,0,0,31,313.8,87,53.35,44.31,10,12.55,19.27,10,8.67,10.1,7,2.73,3,0
0,0,0,28,172.9,109,29.39,41.28,9,11.7,20.38,11,9.17,8.3,6,2.24,1,0
0,0,1,0,179.7,128,30.55,89.94,9,25.48,18.53,12,8.34,7.6,3,2.05,1,0
1,0,1,0,196.6,73,33.42,51.06,8,14.47,19.43,8,8.74,12.5,3,3.38,1,0
0,0,1,0,148.8,89,25.3,56.94,9,16.13,14.76,7,6.64,6.3,2,1.7,1,0
0,0,0,21,234,108,39.78,71.4,6,20.23,20.19,13,9.09,8.8,4,2.38,0,0
1,0,1,0,181.9,70,30.92,70.05,8,19.85,19.46,8,8.76,8.1,9,2.19,1,0
1,0,1,0,194.2,107,33.01,52.2,11,14.79,8.93,8,4.02,11.2,2,3.02,2,0
0,0,0,18,262.9,57,44.69,57.06,11,16.17,29.35,10,13.21,11.8,4,3.19,3,0
0,0,1,0,177.3,129,30.14,45.84,11,12.99,16.29,9,7.33,5.1,2,1.38,0,0
0,0,1,0,186,55,31.62,71.22,11,20.18,14.81,8,6.66,12.2,6,3.29,1,0
0,0,1,0,227.7,134,38.71,48.81,9,13.83,27.94,9,12.57,8.9,7,2.4,4,0
2,0,0,45,71.2,113,12.1,70.11,10,19.86,13.93,13,6.27,14,12,3.78,1,0
2,0,0,15,88.1,125,14.98,52.77,14,14.95,26.99,9,12.15,9.7,1,2.62,2,0
1,0,1,0,172.8,101,29.38,61.44,10,17.41,24.08,9,10.84,9.1,8,2.46,2,0
0,0,1,0,182.8,96,31.08,58.11,9,16.46,21.95,11,9.88,7.7,2,2.08,2,0
0,0,1,0,166.2,112,28.25,76.59,8,21.7,22.81,10,10.26,5.4,7,1.46,1,0
1,0,1,0,98.2,99,16.69,56.01,9,15.87,14.67,10,6.6,9.3,4,2.51,2,0
0,0,1,0,194.7,105,33.1,63.27,10,17.93,23.69,14,10.66,11.6,3,3.13,3,0
1,0,1,0,185.9,115,31.6,69.75,10,19.76,20.52,12,9.23,10.2,2,2.75,2,0
1,0,0,21,64.6,98,10.98,52.83,9,14.97,24.48,8,11.02,0,0,0,2,0
2,0,0,33,81.6,120,13.87,70.68,9,20.03,15.09,11,6.79,9.9,4,2.67,1,0
0,1,0,34,252.9,103,42.99,66.03,8,18.71,14.49,7,6.52,11.4,3,3.08,0,0
0,0,1,0,181.8,108,30.91,59.58,15,16.88,20.66,10,9.3,9.3,3,2.51,2,0
0,0,1,0,194,103,32.98,72.3,12,20.49,22.75,15,10.24,11.9,5,3.21,0,0
2,0,1,0,209.4,133,35.6,63.45,12,17.98,29.12,12,13.1,7.2,4,1.94,1,0
1,0,0,38,107.9,90,18.34,42.12,9,11.93,25.36,8,11.41,10.5,2,2.84,0,0
0,0,0,22,263.8,65,44.85,31.02,12,8.79,20.81,11,9.36,8.5,3,2.3,3,0
1,0,0,43,157.8,122,26.83,39.69,11,11.25,13.71,8,6.17,5.6,2,1.51,2,0
0,0,0,25,142.4,106,24.21,94.11,11,26.66,12.66,12,5.7,13.4,6,3.62,2,0
2,0,0,16,125.1,56,21.27,73.98,14,20.96,23.54,11,10.59,12.1,2,3.27,0,0
0,0,0,32,235,85,39.95,72.15,10,20.44,14.71,9,6.62,7.7,3,2.08,2,0
0,0,1,0,149.2,125,25.36,63.18,12,17.9,29.05,10,13.07,9.4,3,2.54,4,0
2,0,1,0,145.8,59,24.79,66.93,11,18.96,21.92,10,9.86,9.8,3,2.65,0,0
